1.602899579837158228e+01	8.156896051560000051e+05
1.227219990812824335e+01	8.214977521620000480e+05
9.696553013829722900e+00	8.234699887840000447e+05
7.854207941202076881e+00	8.253678177409999771e+05
6.491080943142210735e+00	8.275844885060000233e+05
5.454311070279219464e+00	8.281496551410000538e+05
4.647460320237914999e+00	8.295044313029999612e+05
4.007248949592895571e+00	8.303657868000000017e+05
